lead_id,created_at,brand,utm_source,utm_medium,utm_campaign,lead_status,deal_amount_usd
L-76344,2026-05-12 20:31:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,SQL,
L-74611,2026-05-17 12:07:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81847,2026-06-26 18:06:00,PKF,google,paid_social,(not set),MQL,
L-81832,2026-06-25 20:06:00,AUR,,,,MQL,
L-72241,2026-05-25 14:33:00,AUR,fb,paid_social,aurelia|prospecting|meta|may26,Lead,
L-76661,2026-06-23 09:10:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-75948,2026-06-24 14:20:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-79362,2026-06-24 12:19:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-74090,2026-06-01 10:39:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-76179,2026-07-22 21:34:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-78967,2026-05-05 12:13:00,NMB,,,,Lead,
L-81842,2026-06-25 12:18:00,NMB,google,paid_social,(not set),Closed Won,5200
L-76624,2026-06-16 20:46:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-76995,2026-07-31 17:55:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-77474,2026-05-03 21:37:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-70039,2026-05-05 10:43:00,AUR,,,,MQL,
L-71052,2026-05-07 18:34:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-76238,2026-07-28 13:53:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-72286,2026-06-04 15:44:00,AUR,facebook,paid_social,aurelia|prospecting|meta|may26,Lead,
L-71098,2026-05-11 09:59:00,AUR,,,,Lead,
L-74245,2026-06-28 11:29:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-75392,2026-07-28 20:17:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-76930,2026-07-24 16:20:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-70431,2026-06-14 21:03:00,AUR,,,,Lead,
L-79078,2026-05-19 14:17:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-74656,2026-05-20 10:19:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Closed Won,8800
L-72206,2026-05-17 21:24:00,AUR,paid_social,paid_social,aurelia|prospecting|meta|may26,Lead,
L-80994,2026-05-14 12:16:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-74830,2026-06-08 10:40:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78890,2026-07-23 11:42:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,MQL,
L-72326,2026-06-15 20:37:00,AUR,,,,Lead,
L-82213,2026-07-27 07:11:00,NMB,google,paid_social,(not set),Lead,
L-77570,2026-05-11 14:34:00,PKF,,,,Lead,
L-73629,2026-07-10 10:19:00,PKF,,,,MQL,
L-79284,2026-06-12 16:48:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-77394,2026-07-20 16:26:00,AUR,adwords,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-73965,2026-05-11 10:03:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-70675,2026-07-09 12:13:00,AUR,,,,Lead,
L-80813,2026-07-13 11:30:00,PKF,,,,MQL,
L-74200,2026-06-19 20:24:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-71395,2026-06-06 16:01:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-70410,2026-06-11 17:24:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-80310,2026-07-26 17:47:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-70176,2026-05-21 14:30:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-76922,2026-07-24 18:14:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-79015,2026-05-11 09:33:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-76893,2026-07-21 14:32:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-76106,2026-07-11 16:23:00,NMB,,,,Lead,
L-72442,2026-07-07 10:55:00,AUR,,,,Closed Won,8800
L-72733,2026-05-12 20:03:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-80776,2026-07-09 14:35:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-72805,2026-05-15 16:52:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,MQL,
L-77998,2026-06-15 15:07:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-72873,2026-05-21 18:44:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Closed Won,8800
L-74690,2026-05-24 20:21:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78861,2026-07-13 21:46:00,PKF,adwords,cpc,pkf|nonbrand|search|may26,MQL,
L-80972,2026-05-04 20:11:00,NMB,,,,SQL,
L-77242,2026-06-18 22:27:00,AUR,,,,SQL,
L-71407,2026-06-07 22:25:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,SQL,
L-79247,2026-06-07 14:44:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-78745,2026-06-06 21:50:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,Lead,
L-78009,2026-06-17 13:01:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-81105,2026-06-26 11:40:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-71815,2026-07-07 08:41:00,AUR,,,,Lead,
L-78052,2026-06-20 11:14:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-72987,2026-05-27 09:49:00,PKF,,,,Lead,
L-71027,2026-05-06 18:27:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-77265,2026-06-26 10:14:00,AUR,,,,SQL,
L-73289,2026-06-17 18:12:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-79275,2026-06-10 22:05:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-80225,2026-07-07 19:44:00,AUR,,,,MQL,
L-78982,2026-05-06 08:18:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-74277,2026-07-03 15:33:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-74474,2026-05-04 16:24:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,SQL,
L-74176,2026-06-15 14:45:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,SQL,
L-75277,2026-07-18 12:24:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-72048,2026-07-25 18:04:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-77596,2026-05-14 20:09:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-75191,2026-07-11 18:50:00,NMB,,,,MQL,
L-79088,2026-05-18 20:50:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-71906,2026-07-13 11:27:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-79312,2026-06-16 21:36:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-78528,2026-07-25 18:51:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-73772,2026-07-21 12:17:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-82165,2026-07-22 23:49:00,NMB,google,paid_social,(not set),Lead,
L-76540,2026-06-05 14:57:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-76853,2026-07-14 12:50:00,AUR,,,,MQL,
L-71346,2026-06-02 22:06:00,AUR,,,,Closed Won,2400
L-73626,2026-07-11 15:41:00,PKF,,,,Lead,
L-72225,2026-05-21 08:50:00,AUR,,,,Lead,
L-79842,2026-07-29 19:51:00,NMB,google,cpc,NMB_US_PMax_2026Q2,Lead,
L-79347,2026-06-22 10:37:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-77419,2026-07-26 13:36:00,AUR,Google Ads,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-81264,2026-05-07 17:41:00,AUR,google,paid_social,(not set),Lead,
L-70161,2026-05-19 15:22:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-77939,2026-06-09 15:35:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-78822,2026-07-03 22:20:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,Lead,
L-78017,2026-06-17 17:02:00,PKF,,,,Closed Won,3600
L-70112,2026-05-14 14:10:00,AUR,,,,MQL,
L-75141,2026-07-07 17:01:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81563,2026-06-02 19:29:00,NMB,google,paid_social,(not set),MQL,
L-71329,2026-05-31 19:37:00,AUR,,,,Lead,
L-72289,2026-06-03 10:09:00,AUR,,,,Lead,
L-80591,2026-06-11 09:50:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-77222,2026-06-16 09:59:00,AUR,,,,Lead,
L-75723,2026-06-02 08:48:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-78294,2026-07-06 13:46:00,PKF,,,,SQL,
L-77674,2026-05-20 20:35:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-81024,2026-05-24 08:12:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-74753,2026-06-02 22:58:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-73370,2026-06-22 11:20:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-80276,2026-07-19 19:00:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,MQL,
L-81462,2026-05-25 07:36:00,AUR,,,,Lead,
L-74869,2026-06-11 09:24:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70956,2026-07-31 17:36:00,AUR,,,,Lead,
L-72415,2026-07-01 20:03:00,AUR,paid_social,paid_social,aurelia|prospecting|meta|may26,Lead,
L-81011,2026-05-21 09:28:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-74958,2026-06-18 21:28:00,NMB,,,,MQL,
L-79202,2026-06-02 15:14:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-74536,2026-05-10 09:13:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-72991,2026-05-27 18:50:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-82169,2026-07-23 16:56:00,PKF,google,paid_social,(not set),SQL,
L-78962,2026-05-04 22:18:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-74037,2026-05-25 13:10:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-76572,2026-06-11 11:17:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Closed Won,1900
L-70642,2026-07-06 21:00:00,AUR,,,,MQL,
L-77854,2026-06-02 08:04:00,PKF,,,,MQL,
L-70805,2026-07-19 14:39:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-79900,2026-05-20 19:31:00,PKF,google,cpc,PKF_US_Video_Test_C,Lead,
L-78033,2026-06-17 09:05:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-76685,2026-06-24 18:35:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-82091,2026-07-16 19:40:00,AUR,google,paid_social,(not set),Lead,
L-81195,2026-05-01 13:58:00,AUR,google,paid_social,(not set),MQL,
L-79930,2026-07-27 14:49:00,PKF,Google Ads,cpc,PKF_US_Video_Test_C,Lead,
L-80758,2026-07-06 20:36:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Closed Won,1900
L-70764,2026-07-17 11:32:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-73869,2026-07-29 21:03:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-81312,2026-05-11 16:09:00,PKF,google,paid_social,(not set),MQL,
L-78564,2026-07-27 11:24:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-71008,2026-05-04 10:27:00,AUR,,,,Lead,
L-74618,2026-05-17 14:32:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-74749,2026-05-31 12:47:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-72754,2026-05-13 09:28:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-80996,2026-05-15 15:47:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-75971,2026-06-26 20:45:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-74409,2026-07-21 11:32:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-73463,2026-06-27 10:52:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-73968,2026-05-12 19:13:00,PKF,,,,Lead,
L-73865,2026-07-31 22:49:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,MQL,
L-75169,2026-07-10 20:14:00,NMB,,,,MQL,
L-77962,2026-06-13 15:52:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-74990,2026-06-22 20:32:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-73487,2026-07-01 15:51:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,SQL,
L-72877,2026-05-19 09:37:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-73363,2026-06-20 09:51:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Closed Won,3600
L-76004,2026-06-30 15:32:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-70968,2026-05-02 11:36:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-72128,2026-07-30 19:36:00,AUR,,,,Lead,
L-74080,2026-05-29 19:09:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-78139,2026-06-25 22:38:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-77804,2026-05-31 08:36:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-73530,2026-07-05 21:14:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-82159,2026-07-22 21:26:00,PKF,google,paid_social,(not set),SQL,
L-72693,2026-05-08 22:46:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-80934,2026-07-28 21:35:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-75822,2026-06-12 11:26:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-78912,2026-07-28 15:06:00,PKF,google,cpc,pkf|nonbrand|search|may26,SQL,
L-73984,2026-05-15 20:15:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-71735,2026-07-03 17:12:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-76176,2026-07-20 21:02:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-72336,2026-06-16 19:04:00,AUR,facebook,paid_social,aurelia|prospecting|meta|may26,Lead,
L-79365,2026-06-23 12:27:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-73982,2026-05-15 16:03:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,SQL,
L-74556,2026-05-10 13:00:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70946,2026-07-31 12:55:00,AUR,,,,Lead,
L-79796,2026-07-03 16:40:00,NMB,google,cpc,NMB_US_PMax_2026Q2,Lead,
L-79709,2026-05-23 22:44:00,NMB,Google Ads,cpc,NMB_US_PMax_2026Q2,Lead,
L-71762,2026-07-04 11:07:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-76024,2026-07-02 15:47:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,SQL,
L-72105,2026-07-28 15:14:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-71727,2026-07-02 21:20:00,AUR,,,,Lead,
L-70813,2026-07-20 18:06:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-81310,2026-05-11 15:24:00,PKF,google,paid_social,(not set),MQL,
L-70411,2026-06-10 11:25:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-78222,2026-07-02 11:34:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-76701,2026-06-27 18:45:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-70274,2026-05-29 18:49:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-70462,2026-06-18 13:00:00,AUR,,,,Lead,
L-71002,2026-05-04 12:04:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-79858,2026-06-14 08:04:00,NMB,google,cpc,NMB_US_Video_Test_A,MQL,
L-80824,2026-07-15 08:43:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-80717,2026-07-01 11:11:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-78297,2026-07-09 12:25:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-81146,2026-07-16 16:07:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,SQL,
L-81781,2026-06-21 13:58:00,AUR,google,paid_social,(not set),Lead,
L-75844,2026-06-15 19:40:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-77549,2026-05-09 08:48:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-76530,2026-06-02 22:38:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-75905,2026-06-22 16:34:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-79330,2026-06-19 22:27:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-81075,2026-06-17 20:02:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-76302,2026-05-05 11:48:00,AUR,,,,MQL,
L-75073,2026-06-30 08:10:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,SQL,
L-81037,2026-06-02 13:42:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-80496,2026-05-28 14:22:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-81449,2026-05-23 22:38:00,NMB,google,paid_social,(not set),Lead,
L-71292,2026-05-29 20:53:00,AUR,,,,MQL,
L-78694,2026-05-26 10:44:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,SQL,
L-77551,2026-05-10 12:51:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-76445,2026-05-25 21:07:00,AUR,,,,Lead,
L-73327,2026-06-18 10:21:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-81080,2026-06-19 13:15:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-78329,2026-07-10 08:24:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-74145,2026-06-12 09:33:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-71782,2026-07-04 10:06:00,AUR,,,,Lead,
L-74879,2026-06-13 13:55:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78537,2026-07-26 22:36:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-78595,2026-07-29 13:42:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-79435,2026-06-30 19:38:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-72191,2026-05-13 12:55:00,AUR,meta,paid_social,aurelia|prospecting|meta|may26,Lead,
L-75539,2026-05-12 10:44:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-80485,2026-05-26 13:02:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-71846,2026-07-11 19:39:00,AUR,,,,Lead,
L-74636,2026-05-21 19:08:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-80034,2026-05-26 20:14:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-72210,2026-05-19 19:07:00,AUR,,,,Lead,
L-78790,2026-06-19 15:29:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,Closed Won,8800
L-81871,2026-06-28 23:10:00,NMB,google,paid_social,(not set),SQL,
L-81863,2026-06-27 17:02:00,NMB,google,paid_social,(not set),Lead,
L-70316,2026-06-04 11:11:00,AUR,,,,Lead,
L-70914,2026-07-28 14:03:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-81815,2026-06-24 16:32:00,AUR,google,paid_social,(not set),Lead,
L-72363,2026-06-24 12:51:00,AUR,paid_social,paid_social,aurelia|prospecting|meta|may26,Lead,
L-74892,2026-06-14 10:43:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-79713,2026-05-25 11:50:00,NMB,Google Ads,cpc,NMB_US_PMax_2026Q2,MQL,
L-79461,2026-07-04 10:22:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-72763,2026-05-12 20:34:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-76534,2026-06-02 16:00:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Closed Won,8800
L-70001,2026-05-02 18:27:00,AUR,,,,Lead,
L-75402,2026-07-31 10:14:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-73692,2026-07-16 16:36:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-73872,2026-07-29 22:14:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-77345,2026-07-12 09:30:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-73462,2026-06-29 14:29:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-77830,2026-06-01 11:03:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-72271,2026-05-29 22:07:00,AUR,paid_social,paid_social,aurelia|prospecting|meta|may26,Lead,
L-73615,2026-07-09 15:11:00,PKF,,,,Lead,
L-74097,2026-06-04 12:30:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-72196,2026-05-16 18:50:00,AUR,facebook,paid_social,aurelia|prospecting|meta|may26,MQL,
L-73786,2026-07-24 22:25:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-70257,2026-05-27 10:43:00,AUR,,,,Lead,
L-74715,2026-05-29 09:20:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-76525,2026-06-01 21:43:00,AUR,,,,SQL,
L-75271,2026-07-20 21:13:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-72884,2026-05-21 19:31:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-71890,2026-07-13 19:23:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-74900,2026-06-14 13:34:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70736,2026-07-15 11:51:00,AUR,,,,Lead,
L-75684,2026-05-28 09:35:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-70842,2026-07-23 22:32:00,AUR,,,,Lead,
L-79167,2026-05-29 14:46:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-81042,2026-06-03 18:29:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-72053,2026-07-24 10:08:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-72297,2026-06-08 10:53:00,AUR,,,,MQL,
L-81943,2026-07-05 15:16:00,PKF,google,paid_social,(not set),Lead,
L-75409,2026-07-30 13:07:00,NMB,,,,MQL,
L-77318,2026-07-08 10:38:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-75430,2026-05-04 11:13:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-76313,2026-05-07 12:40:00,AUR,,,,SQL,
L-74448,2026-07-28 15:56:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-80086,2026-06-08 12:25:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-74271,2026-06-30 11:40:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-77428,2026-07-26 17:18:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-77358,2026-07-16 19:41:00,AUR,adwords,cpc,AUR_EU_Search_NonBrand_2026Q2,MQL,
L-79539,2026-07-14 16:36:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-79046,2026-05-17 08:52:00,NMB,,,,MQL,
L-70992,2026-05-03 21:56:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-75801,2026-06-09 16:38:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-81519,2026-05-29 08:20:00,PKF,google,paid_social,(not set),Lead,
L-76679,2026-06-23 13:15:00,AUR,,,,Lead,
L-72023,2026-07-23 20:08:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-74505,2026-05-07 10:13:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Closed Won,8800
L-75589,2026-05-16 20:27:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-76782,2026-07-08 18:21:00,AUR,,,,Lead,
L-74698,2026-05-26 13:32:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71579,2026-06-21 12:55:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
